"UniqueCarrier","AllFlights","DelayedFlights","Fraction"
"AA",841164,282015,0.335267557812745
"AS",155111,70241,0.452843447595593
"CO",323425,127597,0.394518049006725
"DL",719553,344368,0.478586011037408
"HP",193886,77377,0.399085029347142
"MQ",426720,169097,0.396271559805024
"NW",504976,201740,0.399504134849973
"UA",582437,208746,0.358400994442317
"US",505369,183561,0.363221725115708
"WN",945219,369566,0.390984523163415
